transportadora,cnpj,codigo,rota,cidade,razao_social,nome_mapa,latitude,longitude,codigo_ibge,tipo_match,fonte_coordenada
LEAO EVS,04.661.846/0001-23,1394,3,UBERLANDIA,DROGARIA LOPES & REIS LTDA,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,06.787.375/0001-20,149,3,UBERLANDIA,DROGARIA BORGES E AVILA LTDA ME (MATRIZ),Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.301.874/0001-28,194,3,UBERLANDIA,SILVA E CRUZ DROGARIA LTDA,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.037.199/0001-28,22,3,UBERLANDIA,DROGARIA AMELIA SILVA LTDA-ME,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.636.361/0001-78,300,3,UBERLANDIA,DROGARIA IVONE LTDA ME,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.353.912/0001-11,334,3,UBERLANDIA,WR PEIXOTO MEDICAMENTOS LTDA,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.831.006/0001-24,459,3,UBERLANDIA,DROGARA MENDES FERREIRA LTDA ME,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,24.865.681/0001-19,670,3,UBERLANDIA,MINAS GERAIS PHARMA LTDA,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,25.140.602/0001-75,1439,3,UNAI,L & C PHARMA LTDA,Unaí,-16.3592,-46.9022,3170404,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.808.726/0001-79,208,3,UNAI,DROGARIA DROGAVIDA UNAI LTDA,Unaí,-16.3592,-46.9022,3170404,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,11.414.022/0001-14,256,3,UNAI,HIPER PHARMA LTDA ME,Unaí,-16.3592,-46.9022,3170404,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,46.614.842/0001-34,663,3,UNAI,ECO PHARMA LTDA,Unaí,-16.3592,-46.9022,3170404,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.956.101/0001-91,349,3,URUCANIA,JANINE DE KASSIA VENTURA JANUARIO,Urucânia,-20.3521,-42.737,3170503,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,27.794.078/0002-62,1381,3,VERMELHO NOVO,OLIVEIRA & SILVA FARMACEUTICA LTDA,Vermelho Novo,-20.0406,-42.2688,3171154,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,25.944.091/0001-44,1363,3,VICOSA,DROGAMED SANTO ANTONIO LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.024.778/0001-82,1366,3,VICOSA,PHARMASAUDE LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.669.644/0001-70,1484,3,VICOSA,DROGA SHOPP CENTRO LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,01.524.964/0003-63,1601,3,VICOSA,DROGARIA POPFARMA LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.496.496/0001-90,1648,3,VICOSA,DROGARIA SILVA PENA LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.804.484/0001-36,1650,3,VICOSA,NOVA FARMA VICOSA LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.874.976/0001-96,1867,3,VICOSA,DROGARIA BATISTA DE VICOSA LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.414.464/0001-59,399,3,VICOSA,DROGARIA SÃO JOSÉ DO TRIUNFO LTDA ME,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.382.743/0001-07,412,3,VICOSA,DROGARIA SÃO SILVESTRE LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.577.338/0001-24,691,3,VICOSA,MELO E CARRARA LTDA,Viçosa,-20.7559,-42.8742,3171303,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.309.962/0001-52,1324,3,VIEIRAS,DROGARIA BOM JESUS DE VIEIRAS LTDA ME,Vieiras,-20.867,-42.2401,3171402,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.599.365/0001-99,269,3,VISCONDE DO RIO BRANCO,DROGARIA LOPES LTDA ME,Visconde do Rio Branco,-21.0127,-42.8361,3172004,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.566.137/0001-82,402,3,VISCONDE DO RIO BRANCO,RT DROGARIA LTDA ME,Visconde do Rio Branco,-21.0127,-42.8361,3172004,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
